fighter_id,fighter_name,fighter_dob,fighter_height_cm,fighter_weight_lbs,fighter_reach_cm,fighter_stance,fighter_wins,fighter_losses,fighter_draws,fighter_slpm,fighter_str_acc_%,fighter_sapm,fighter_str_def_%,fighter_td_avg,fighter_td_acc_%,fighter_td_def_%,fighter_sub_avg,fighter_url,median_knockdowns,median_sig_strike_atts,median_sig_strikes,median_tot_strike_atts,median_tot_strikes,median_takedown_atts,median_takedowns,median_clinch_atts,median_clinchs,median_ctrl_time,median_total_fight_time,median_submissions,median_reversals,median_head_strike_atts,median_head_strikes,median_body_strike_atts,median_body_strikes,median_leg_strike_atts,median_leg_strikes,median_dist_strike_atts,median_dist_strikes,median_ground_atts,median_grounds
86,Asu Almabayev,1994-01-25,162.56,125.0,165.1,Orthodox,20,2,0,2.36,0.61,1.0,0.58,6.68,0.56,0.0,2.4,http://www.ufcstats.com/fighter-details/8d3273573b85be09,0,29,20,92,66,0,0,4,4,21.0,900,0,0,19,12,3,3,4,2,17,4,3,3
87,Bekzat Almakhan,1997-10-08,170.18,135.0,172.72,Orthodox,11,2,0,0.2,0.18,4.53,0.3,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a4dc0f2b95df4cc1,1,16,3,25,5,0,0,0,0,34.0,900,0,0,13,1,3,2,0,0,16,3,0,0
88,John Dave Almanza,2004-03-22,170.18,125.0,170.18,Southpaw,6,1,0,1.92,0.41,5.75,0.27,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/088aa1b19b2dc14a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,Ricardo Almeida,1976-11-29,182.88,170.0,187.96,Orthodox,13,5,0,2.02,0.49,1.2,0.61,3.74,0.38,0.31,1.2,http://www.ufcstats.com/fighter-details/91186547a7f3f758,0,29,15,59,35,1,1,5,4,187.0,861,0,0,29,13,3,2,2,2,15,3,5,3
90,Magno Almeida,1985-06-06,182.88,155.0,,,10,3,0,1.67,0.36,2.6,0.41,0.0,0.0,0.4,5.0,http://www.ufcstats.com/fighter-details/d615d6a10a4704cd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,Thomas Almeida,1991-07-31,170.18,145.0,177.8,Southpaw,22,5,0,4.84,0.43,4.93,0.61,0.17,0.14,0.75,0.0,http://www.ufcstats.com/fighter-details/2b074403b7c6cdb4,0.0,75.0,24.5,75.5,25.5,0.5,0.0,3.0,2.5,5.5,420.5,0.0,0.0,56.0,18.0,8.5,4.5,11.5,8.5,72.5,23.5,0.0,0.0
92,Ericka Almeida,1989-03-05,167.64,115.0,,Orthodox,7,3,0,1.07,0.39,3.33,0.43,0.5,0.33,0.37,0.0,http://www.ufcstats.com/fighter-details/67a992d4cff22466,0.0,40.5,16.0,74.5,44.5,1.5,0.5,16.5,6.5,106.5,900.0,0.0,0.0,33.5,11.5,6.0,3.5,1.0,1.0,21.0,8.0,7.5,1.5
93,Estefani Almeida,1988-10-17,162.56,125.0,,Orthodox,7,3,0,3.13,0.37,6.07,0.42,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f16ddfa31236efed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,Jailton Almeida,1991-06-26,190.5,205.0,200.66,Orthodox,21,3,0,2.46,0.64,0.72,0.4,6.85,0.59,0.75,2.6,http://www.ufcstats.com/fighter-details/41e83a89929d1327,0.0,24.5,16.5,29.5,21.0,2.0,1.0,0.0,0.0,147.5,271.0,0.5,0.0,23.5,16.0,0.5,0.0,0.0,0.0,2.0,0.5,20.5,16.5
95,Lucas Almeida,1991-01-31,180.34,145.0,180.34,Orthodox,15,3,0,4.94,0.43,4.92,0.46,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/710f0f8c5d5c9d41,0.5,88.5,40.0,98.0,50.5,0.0,0.0,1.0,0.5,23.5,531.5,0.0,0.0,53.0,16.5,11.5,7.0,14.0,11.5,73.0,32.0,1.5,1.5
96,Cesar Almeida,1988-03-28,185.42,185.0,187.96,Orthodox,5,1,0,4.25,0.61,1.88,0.46,0.0,0.0,0.56,0.0,http://www.ufcstats.com/fighter-details/64d47ef881a437a4,0.0,55.0,29.5,86.5,60.0,3.0,1.5,3.0,3.0,176.5,666.5,0.0,0.0,28.0,9.0,15.5,12.5,11.5,8.0,51.0,26.0,1.0,0.5
97,Mauricio Alonso,1980-02-27,187.96,170.0,,,13,7,0,5.74,0.34,1.91,0.67,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c6bf75775b278ed8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,Sarah Alpar,1991-06-01,162.56,135.0,160.02,Southpaw,9,6,0,2.36,0.44,6.06,0.38,1.61,0.26,0.2,0.4,http://www.ufcstats.com/fighter-details/49b130de1da2e1bf,0.0,71.5,26.5,82.0,35.5,6.0,1.0,19.5,0.5,104.0,880.5,0.0,0.0,51.0,12.5,9.5,5.5,11.0,8.5,70.0,26.0,0.0,0.0
99,Ali AlQaisi,1990-09-23,167.64,135.0,172.72,Orthodox,8,5,0,2.43,0.42,1.97,0.56,3.5,0.29,0.6,1.0,http://www.ufcstats.com/fighter-details/e87a13e02c01331d,0.0,70.0,32.5,92.5,51.5,10.0,3.5,5.5,3.0,211.0,900.0,0.5,0.0,51.5,21.0,8.0,4.0,10.5,7.5,61.5,27.5,3.0,2.0
100,Rico Altamirano,,177.8,170.0,,,4,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c61b49cec6abd6b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Victor Altamirano,1991-01-23,172.72,125.0,177.8,Switch,12,4,0,4.55,0.57,3.7,0.54,3.43,0.39,0.63,0.0,http://www.ufcstats.com/fighter-details/dc7927cd622676a7,0,74,40,152,92,7,3,6,4,302.0,900,0,0,48,22,27,14,5,5,62,29,6,4
102,Mike Altman,,177.8,185.0,,Orthodox,1,4,0,1.56,0.2,2.08,0.75,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c11036da9162cb5f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Patricia Alujas,1996-05-08,162.56,115.0,162.56,Orthodox,9,3,0,5.83,0.31,9.25,0.44,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/430c533614d45813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Sean Alvarez,1971-07-14,182.88,235.0,,Orthodox,4,3,0,0.89,0.37,3.25,0.47,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e741536153227386,0,16,6,26,16,9,0,31,1,197.0,406,0,0,8,1,1,0,7,5,10,5,0,0
105,Eddie Alvarez,1984-01-11,175.26,155.0,175.26,Orthodox,29,6,0,4.32,0.41,4.39,0.55,2.92,0.36,0.92,0.5,http://www.ufcstats.com/fighter-details/33a331684283900f,0.0,118.0,40.5,146.0,68.5,2.0,0.0,9.0,3.5,39.5,692.0,0.0,0.0,91.5,32.5,14.0,10.5,6.0,3.5,104.5,36.0,1.5,1.5
106,Jaime Alvarez,1988-03-08,172.72,125.0,175.26,Orthodox,6,1,0,2.73,0.4,4.53,0.56,1.0,0.33,0.5,0.0,http://www.ufcstats.com/fighter-details/4438482bd1d5a029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,Joel Alvarez,1993-03-02,190.5,155.0,195.58,Orthodox,21,3,0,3.65,0.46,3.37,0.5,0.0,0.0,0.11,1.3,http://www.ufcstats.com/fighter-details/58bbef3770bb2dfc,0.0,43.5,19.5,86.5,46.5,0.5,0.0,0.0,0.0,13.0,429.5,0.0,0.0,28.5,12.0,4.5,3.5,4.5,3.5,25.0,12.5,0.0,0.0
108,Thiago Alves,1983-10-03,175.26,170.0,177.8,Orthodox,23,15,0,3.73,0.41,3.42,0.62,0.71,0.6,0.63,0.3,http://www.ufcstats.com/fighter-details/31ee470ef5dc8d7f,0,97,41,114,54,1,1,7,4,61.0,600,0,0,72,27,6,5,12,7,91,33,4,3
109,Anthony Alves,,,,,,1,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/bd92cf5da5413d2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Amilcar Alves,1988-08-08,182.88,170.0,,Southpaw,15,12,0,0.5,0.46,2.02,0.3,0.0,0.0,0.53,0.0,http://www.ufcstats.com/fighter-details/dc5a6b2fdb27e7dc,0.0,15.0,7.0,30.0,18.5,0.5,0.0,3.5,1.5,0.0,845.5,0.0,0.0,9.5,4.0,2.5,2.0,3.0,1.0,10.0,3.5,3.0,2.0
111,Warlley Alves,1991-01-04,180.34,185.0,182.88,Orthodox,15,8,0,3.04,0.48,3.95,0.5,1.22,0.5,0.62,0.8,http://www.ufcstats.com/fighter-details/d317a5e2b3f88c5f,0.0,44.0,21.0,60.0,25.0,1.0,0.0,4.5,3.5,66.5,612.5,0.0,0.0,27.5,9.0,9.5,7.0,4.0,3.5,34.0,14.0,0.0,0.0
112,Rafael Alves,1990-11-14,172.72,155.0,172.72,Orthodox,20,12,0,1.85,0.48,3.3,0.58,0.29,0.25,0.44,1.5,http://www.ufcstats.com/fighter-details/029afd138865d20a,0.5,40.0,18.0,52.5,30.5,0.5,0.0,0.0,0.0,10.0,795.0,0.5,0.0,30.5,11.0,5.0,4.0,4.5,3.0,38.0,17.0,1.0,0.0
113,Sam Alvey,1986-05-06,187.96,185.0,190.5,Southpaw,33,18,1,3.28,0.44,3.63,0.52,0.06,0.14,0.82,0.1,http://www.ufcstats.com/fighter-details/d156513a19acf856,0.0,73.5,29.0,86.0,50.5,1.0,0.0,2.5,1.5,57.0,748.0,0.0,0.0,50.0,16.5,8.5,5.0,6.0,5.5,64.0,23.0,0.0,0.0
114,Andre Amado,,182.88,154.0,,Orthodox,6,4,1,2.27,0.24,5.91,0.63,0.0,0.0,0.2,0.0,http://www.ufcstats.com/fighter-details/20821819c401ced8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,Adlan Amagov,1986-10-30,187.96,170.0,193.04,Orthodox,14,2,1,3.29,0.47,0.82,0.78,5.84,0.56,1.0,0.0,http://www.ufcstats.com/fighter-details/1e327b281ef6a745,0.5,62.5,26.5,76.0,40.0,5.5,3.0,2.5,7.5,137.0,540.0,0.0,0.0,35.5,11.0,7.5,4.0,19.5,11.5,43.5,14.5,7.5,4.5
116,Maiara Amanajas dos Santos,1987-07-11,165.1,115.0,,Southpaw,7,3,0,5.53,0.35,24.47,0.33,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/247fbbfafea60bb1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,Chris Amarante,,,185.0,,,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ee0b69e307c857e5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,Jimmy Ambriz,1970-01-26,187.96,315.0,,Southpaw,17,21,1,0.83,0.29,3.76,0.4,3.13,0.57,1.0,0.8,http://www.ufcstats.com/fighter-details/c912f676692c353a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,JJ Ambrose,,177.8,170.0,,Orthodox,28,7,0,3.16,0.69,6.32,0.33,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/d562b12b8fe88336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,Alen Amedovski,1988-04-06,177.8,185.0,187.96,Orthodox,8,4,0,0.99,0.3,3.85,0.46,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/70fa1c64a2c439ef,0.0,20.5,6.5,20.5,6.5,0.0,0.0,0.0,0.0,0.0,149.5,0.0,0.0,15.0,3.0,2.5,1.0,1.5,1.0,18.0,5.0,0.0,0.0
121,Hyder Amil,1990-05-28,175.26,145.0,177.8,Switch,10,0,0,6.31,0.57,2.23,0.61,0.64,0.33,0.78,1.9,http://www.ufcstats.com/fighter-details/41cc71cbf210e0fe,0.5,103.5,60.5,128.5,75.5,1.5,0.5,0.5,1.5,70.0,248.5,1.0,0.5,87.5,48.5,10.0,8.0,6.0,4.0,86.0,50.0,13.0,9.0
122,Hamid Amiri,2003-06-15,,145.0,,,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6c40705cf6c0d7e2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,Makwan Amirkhani,1988-11-08,177.8,145.0,182.88,Southpaw,17,9,0,1.33,0.44,2.98,0.46,3.96,0.43,0.35,1.1,http://www.ufcstats.com/fighter-details/87a1dc546b1c5caf,0.0,23.5,10.5,32.0,16.0,1.0,1.0,0.0,0.0,167.0,566.0,0.5,0.0,20.0,7.0,2.0,1.0,1.0,0.0,21.0,6.0,2.0,0.5
124,Jaqueline Amorim,1995-06-24,160.02,115.0,172.72,Orthodox,8,1,0,3.33,0.52,1.85,0.62,1.48,0.23,0.0,5.4,http://www.ufcstats.com/fighter-details/bc7d1ad49fcb2d08,0,52,12,109,52,3,1,0,0,222.0,821,4,0,42,12,7,2,2,0,15,6,3,1
125,Bertrand Amoussou,,172.72,190.0,,Orthodox,1,1,0,6.75,0.39,2.01,0.83,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/53adf5b845d91e4a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,Karl Amoussou,1985-11-21,180.34,185.0,,Orthodox,27,7,2,1.47,0.34,2.67,0.54,0.0,0.0,0.25,1.0,http://www.ufcstats.com/fighter-details/23a8c33869bf5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,Eryk Anders,1987-04-21,185.42,185.0,190.5,Southpaw,16,8,0,3.41,0.47,4.17,0.5,1.79,0.26,0.79,0.1,http://www.ufcstats.com/fighter-details/cad24459b28592ca,0,94,44,147,73,1,0,9,7,137.0,900,0,0,68,30,14,14,2,2,66,23,3,2
128,Matt Andersen,1971-05-29,187.96,230.0,,Southpaw,14,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/8738eacd62e82a32,0,0,0,5,5,0,0,0,0,,332,0,0,0,0,0,0,0,0,0,0,0,0
129,Andy Anderson,1974-07-16,167.64,240.0,,,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9199e0735b83dd32,0,2,2,6,6,2,0,9,0,,83,0,1,2,2,0,0,0,0,0,0,2,2
130,Lowell Anderson,,167.64,160.0,,Orthodox,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1ffc38f67785797b,0,33,9,41,17,1,0,15,0,3.0,613,0,0,28,6,4,3,1,0,29,9,0,0
131,Corey Anderson,1989-09-22,190.5,205.0,200.66,Orthodox,14,5,0,4.43,0.46,2.22,0.59,4.89,0.5,0.83,0.0,http://www.ufcstats.com/fighter-details/5e4eec08896c9423,0,54,26,78,34,2,0,8,6,22.0,900,0,0,41,22,6,5,2,2,42,17,2,2
132,Derek Anderson,1990-02-02,182.88,155.0,,,14,3,0,3.97,0.37,3.08,0.61,0.34,0.14,0.6,0.0,http://www.ufcstats.com/fighter-details/19ba965651486013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,Megan Anderson,1990-02-11,182.88,145.0,182.88,Orthodox,11,5,0,1.76,0.46,3.35,0.37,0.52,0.25,0.53,0.5,http://www.ufcstats.com/fighter-details/a0e75f4a13eb73f1,0.0,10.0,5.0,20.5,13.5,1.0,0.0,1.5,0.5,8.0,207.5,0.0,0.0,8.5,4.0,1.0,1.0,0.5,0.5,5.5,2.5,0.5,0.0
134,Liam Anderson,1995-01-13,,185.0,,,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b03a0c78ca45facf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,Tatsuya Ando,1990-04-26,162.56,145.0,172.72,Southpaw,14,4,1,0.93,0.19,4.93,0.5,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/17615148dd4be6f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,Alex Andrade,1974-05-14,180.34,200.0,,Orthodox,10,5,0,0.2,0.36,2.6,0.53,0.0,0.0,0.25,0.8,http://www.ufcstats.com/fighter-details/1562b12763cc8d67,1,27,12,45,30,1,0,6,6,92.0,343,0,0,23,8,3,3,1,1,18,6,0,0
137,Jessica Andrade,1991-09-25,154.94,125.0,157.48,Orthodox,26,12,0,6.62,0.5,5.37,0.55,2.37,0.55,0.72,0.3,http://www.ufcstats.com/fighter-details/6a1901c62ab3870f,0,90,48,97,55,2,0,8,6,29.0,495,0,0,74,31,9,5,5,4,71,30,0,0
138,Viscardi Andrade,1984-03-08,180.34,170.0,190.5,Orthodox,19,6,0,3.26,0.42,2.77,0.63,1.93,0.5,0.66,0.3,http://www.ufcstats.com/fighter-details/d221ee27afc7a60e,0.5,78.5,31.0,127.5,73.0,2.0,0.5,4.5,2.0,85.0,900.0,0.0,0.0,67.0,23.5,7.5,4.0,4.0,3.5,59.5,20.5,7.5,5.0
139,Jermaine Andre,,170.18,200.0,,Orthodox,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9bad58fa651d6196,1,47,27,59,39,0,0,25,15,16.0,815,0,0,29,13,5,5,13,9,18,9,7,3
140,Juan Andres Luna,1995-08-20,170.18,125.0,182.88,Orthodox,12,1,0,3.27,0.31,3.0,0.65,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1fd9f744105024a8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,Fellipe Andrew,1994-10-24,,,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7977fb0fd9c5955d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,Dylan Andrews,1979-11-15,185.42,185.0,187.96,Switch,18,7,0,2.21,0.5,2.72,0.46,2.83,0.5,0.57,0.4,http://www.ufcstats.com/fighter-details/00debc804e2b1cd4,0,31,20,40,21,3,2,4,3,69.0,594,0,0,24,10,4,3,6,4,31,11,2,2
143,Reese Andy,1973-03-31,182.88,205.0,,Orthodox,7,3,0,2.87,0.5,3.5,0.58,0.67,0.2,0.4,0.0,http://www.ufcstats.com/fighter-details/46e2ca71fd5089cb,0.0,63.0,32.0,97.5,66.5,2.5,0.5,18.0,8.0,110.0,669.5,0.0,0.0,39.5,14.0,5.0,2.5,18.5,15.5,49.5,23.5,0.5,0.5
144,Angga,1989-01-13,170.18,145.0,172.72,Orthodox,13,3,0,3.56,0.38,3.77,0.53,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/d6a3e131ad4ba064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,Julius Anglickas,1991-07-23,190.5,205.0,,Orthodox,5,1,0,4.62,0.78,1.86,0.5,4.47,0.5,0.6,1.1,http://www.ufcstats.com/fighter-details/e20ad078a7d63361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,Collin Anglin,1993-02-20,175.26,145.0,180.34,Orthodox,8,3,0,4.59,0.48,5.54,0.51,2.28,0.66,1.0,0.0,http://www.ufcstats.com/fighter-details/047a91d3d9c79b05,0.0,45.5,16.5,48.5,18.0,1.0,0.5,5.0,3.0,15.5,340.0,0.0,0.0,30.0,9.0,12.5,5.5,3.0,2.0,41.5,13.5,0.0,0.0
147,Chad Anheliger,1986-12-01,167.64,135.0,162.56,Orthodox,13,7,0,3.6,0.45,3.11,0.53,0.82,0.3,0.42,0.6,http://www.ufcstats.com/fighter-details/c7c39e2fb70248b3,0.0,136.5,53.0,159.5,74.0,1.5,0.0,3.0,8.0,87.0,894.5,0.0,0.0,114.0,39.0,13.0,7.5,10.0,6.5,113.5,37.5,8.5,4.5
148,Yoji Anjo,1967-03-28,180.34,205.0,,Orthodox,0,5,1,0.0,0.0,3.13,0.25,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e06fd1260ac865a7,0,6,0,7,1,1,0,1,0,12.0,331,0,0,1,0,0,0,1,0,5,0,0,0
149,Magomed Ankalaev,1992-06-02,190.5,205.0,190.5,Orthodox,19,1,1,3.64,0.53,2.25,0.59,1.02,0.31,0.86,0.0,http://www.ufcstats.com/fighter-details/d802174b0c0c1f4e,1,67,39,102,58,0,0,4,2,66.0,629,0,0,45,17,9,6,6,4,46,23,2,2
150,Gadzhimurad Antigulov,1987-02-09,180.34,205.0,177.8,Orthodox,20,8,0,2.08,0.55,4.21,0.4,5.08,0.36,0.0,1.4,http://www.ufcstats.com/fighter-details/af997f7611673880,0.0,9.5,4.0,14.0,8.5,1.0,0.0,1.0,1.0,10.5,133.5,0.0,0.0,9.0,3.5,0.5,0.5,0.0,0.0,4.5,1.5,0.0,0.0
151,Adam Antolin,1982-02-28,165.1,125.0,160.02,Orthodox,12,3,0,5.73,0.52,5.0,0.69,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/25b31165758402dd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,Angelo Antonio,,,205.0,,Orthodox,1,4,0,1.09,0.5,7.64,0.5,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/dbd198f780286aca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,Azunna Anyanwu,1981-08-05,185.42,251.0,,Orthodox,14,5,0,2.47,0.42,2.47,0.69,0.65,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/78d48d3874dacafd,0,84,37,84,37,0,0,0,1,0.0,900,0,0,60,28,24,9,0,0,82,36,0,0
154,Shinsho Anzai,1985-12-01,170.18,170.0,177.8,Orthodox,10,3,0,3.23,0.58,3.75,0.45,1.83,0.16,0.75,0.0,http://www.ufcstats.com/fighter-details/4665f9f909cd7214,0.0,47.0,28.5,65.0,43.5,6.5,0.5,9.5,7.0,137.5,452.0,0.0,0.0,36.5,19.5,6.0,5.5,3.5,1.0,32.5,16.5,2.5,1.0
155,Shinya Aoki,1983-05-09,180.34,154.0,,Southpaw,39,7,0,0.97,0.58,1.25,0.58,2.54,0.41,0.6,4.0,http://www.ufcstats.com/fighter-details/79ded75550efc139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,Aoriqileng,1993-06-25,170.18,135.0,175.26,Orthodox,25,10,0,5.31,0.5,6.03,0.47,1.45,0.46,0.58,0.0,http://www.ufcstats.com/fighter-details/7d420039bbfe7c1a,0.0,113.5,52.5,158.5,91.0,3.5,1.0,6.5,3.5,79.0,900.0,0.0,0.0,89.0,32.5,11.5,9.0,10.0,8.0,106.0,47.5,1.5,1.0
157,Josh Appelt,1983-06-19,177.8,255.0,,Southpaw,15,7,0,1.35,0.4,11.5,0.32,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/0c1a04afca64e38f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,Erik Apple,1977-08-26,182.88,170.0,,Orthodox,10,3,0,0.0,0.0,0.54,0.81,0.0,0.0,0.0,8.1,http://www.ufcstats.com/fighter-details/1ccff7f0cfdf85eb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,Kenji Arai,1979-10-05,177.8,145.0,,Southpaw,15,15,5,8.79,0.27,10.29,0.39,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/269d103c96a4c3a5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,Romie Aram,1977-12-02,177.8,170.0,,Orthodox,7,1,0,1.8,0.35,2.83,0.5,2.5,0.62,0.83,0.0,http://www.ufcstats.com/fighter-details/73ef22f25d0f70e2,1,70,24,125,78,4,2,34,11,294.0,900,0,0,67,21,1,1,2,2,38,10,6,3
161,Felipe Arantes,1988-02-09,172.72,135.0,185.42,Orthodox,18,10,1,2.37,0.45,2.66,0.64,0.93,0.47,0.41,0.7,http://www.ufcstats.com/fighter-details/71002dbc1743b9a7,0.0,65.5,32.0,91.5,45.5,2.0,1.5,1.0,0.0,172.0,900.0,0.0,0.0,49.0,17.0,9.0,5.0,2.5,2.5,49.5,13.0,9.0,4.0
162,Igor Araujo,1980-12-06,185.42,170.0,195.58,Orthodox,25,9,0,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,http://www.ufcstats.com/fighter-details/dbea8c1cb327ab3d,0.0,35.0,15.0,72.5,40.5,3.0,1.0,5.0,3.0,144.5,900.0,0.5,0.0,26.0,9.0,6.5,5.0,4.5,3.0,16.5,5.0,5.0,4.0
163,Viviane Araujo,1986-11-21,162.56,125.0,172.72,Orthodox,12,6,0,4.11,0.47,4.96,0.56,1.76,0.4,0.78,0.6,http://www.ufcstats.com/fighter-details/36541f1e6c5d4955,0,137,46,162,91,3,0,3,2,13.0,900,0,0,112,37,12,9,10,10,134,45,0,0
164,Julio Arce,1989-10-27,170.18,145.0,177.8,Southpaw,19,6,0,4.36,0.36,3.05,0.68,0.46,0.28,0.96,0.3,http://www.ufcstats.com/fighter-details/1291edf2d566a71a,0.0,121.5,33.5,150.5,45.0,1.0,0.5,4.5,2.0,21.0,837.5,0.0,0.0,99.0,20.0,17.0,9.0,4.0,3.5,115.0,30.5,0.0,0.0
165,Art Arciniega,1981-10-15,172.72,145.0,,,15,7,0,1.53,0.46,2.73,0.51,0.0,0.0,0.5,1.0,http://www.ufcstats.com/fighter-details/d25e39e74efb0a77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,Alice Ardelean,1992-04-19,160.02,115.0,157.48,Orthodox,9,6,0,3.8,0.54,5.13,0.54,2.0,0.5,1.0,0.0,http://www.ufcstats.com/fighter-details/87f8699fdcc2c404,0,105,57,139,80,4,2,5,3,354.0,900,0,0,84,42,15,10,6,5,97,50,5,4
167,Tristan Arenal,,,155.0,,,7,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9c9455912d917e4e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,Gabriel Arges,1993-01-29,,170.0,,,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/db3c4a884d704efe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,Dan Argueta,1993-08-13,170.18,135.0,172.72,Southpaw,9,2,0,2.18,0.45,1.9,0.51,4.45,0.48,0.57,1.6,http://www.ufcstats.com/fighter-details/e4ba58725825412d,0,53,32,71,39,6,2,5,5,361.0,900,2,1,44,20,6,6,3,3,40,19,7,6
